19246773,0
19247308,0
19247327,0
19247329,0
19247464,0
19247468,21428
19247638,0
19247657,0
19247661,0
19247783,0
19249020,0
19249418,3263
19249674,30691
19253372,233128
19255626,0
19255852,0
19255935,0
19256811,0
19257239,0
19257738,0
19261234,5
19261276,1
19261287,1
19262424,5000
19262935,0
19263175,14516
19263755,33505
19264017,0
19264559,14743
19266333,0
19266643,25200
19267154,64840
19267194,0
19267209,6060
19272275,3429
19272309,0
19272420,0
19272882,0
19273146,0
19273387,0
19274832,18000
19275943,0
19276071,0
19276276,0
19276543,0
19276617,18461
19277109,0
19277688,0
19278081,19413
19278679,7000
19278684,0
19278893,15600
19279488,0
19279568,0
19280757,35736
19280798,2
19280851,2
19280947,16769
19281001,3
19282565,0
19284451,0
19284481,27778
19285430,0
19285497,0
19287018,25385
19287259,0
19287484,0
19287601,14400
19288514,17647
19291792,15000
19292708,3
19293542,6429
19293616,4285
19293621,16286
19293740,0
19293801,12000
19295101,0
19295893,10000
19296003,0
19296009,0
19296018,0
19296610,31883
19296616,0
19296685,12458
19297817,0
19298027,18000
19298249,20000
19300283,54402
19301027,0
19302435,0
19303650,15000
19304818,0
19306650,6643
19307015,0
19307239,0
19307469,18633
19307523,92376
19307561,0
19307628,12857
19308697,0
19308709,0
19309173,14423
19310190,35789
19311252,28236
19311374,16757
19312357,0
19313234,0
19313875,0
19316307,0
19316561,3429
19318162,0
19318395,0
19318754,0
19319709,0
19320304,21429
19320714,0
19321392,0
19321966,0
19322947,0
19322971,0
19323669,27000
19324555,0
19324560,0
19325113,0
19325611,4500
19325731,13850
19325952,13668
19326111,15000
19326848,0
19326952,0
19327479,0
19331433,15356
19331701,0
19332929,20000
19333459,13200
19334335,15664
19334478,0
19334729,0
19336010,53413
19336893,0
19337871,0
19337901,6643
19338341,0
19338624,0
19339153,92376
19340272,0
19343509,0
19344167,0
19344444,8571
19344833,0
19344962,54500
19345185,20307
19345253,35453
19347475,0
19347653,20000
19348056,0
19351775,0
19351865,0
19353049,8500
19353184,0
19354172,22363
19354577,0
19355324,13846
19355828,0
19356001,0
19357256,0
19360329,0
19363422,12449
19370623,0
19370796,0
19371174,0
19371799,0
19376196,1638
19383133,0
19388111,26898
19395310,0
19397016,0
19402860,0
19406938,0
19408923,6000
19409392,0
19410233,23438
19410818,0
19414496,0
19415201,0
19415491,0
19415582,0
19416490,0
19417414,0
19417433,21429
19419198,0
19419793,1
19420309,0
19420654,0
19421235,7
19421302,2
19421304,1
19421470,1
19421558,0
19423280,21840
19424111,21480
19424877,0
19424954,31429
19426373,8785
19426570,0
19427975,0
19430498,29324
19430502,29337
19430514,30714
19430631,21000
19431256,0
19432211,0
19432377,0
19434274,0
19434748,70097
19434916,0
19435261,0
19435272,10000
19436170,0
19436276,0
19438820,0
19439028,0
19440124,0
19441060,0
19441364,0
19441683,30068
19443086,0
19443488,2903
19446545,0
19446547,0
19449521,103449
19449859,35801
19450320,3
19450325,6
19450661,0
19451047,2
19451051,0
19453118,0
19453609,10000
19453655,0
19453707,10000
19453720,6000
19454633,4286
19454647,0
19457756,0
19458955,24629
19459459,22351
19459462,3
19459464,27942
19459536,4
19459772,14516
19460423,10
19460426,1
19460428,22348
19460430,0
19460453,0
19460529,0
19461368,0
19465175,0
19468114,0
19468701,0
19471276,17571
19471284,0
19472181,0
19472195,29029
19473580,0
19474296,3741
19474308,31255
19474373,1294
19474377,865
19474386,444
19474418,9147
19475339,5989
19475344,8807
19475349,0
19477587,0
19478028,0
19480609,0
19482438,0
19482755,0
19482820,0
19484380,0
19484769,0
19485489,0
19487575,10253
19489230,10000
19489468,0
19490149,0
19492127,0
19492840,0
19493083,0
19493085,0
19493403,0
19494277,0
19494311,0
19494562,0
19497634,19355
19498352,0
19498420,0
19499087,0
19499110,10371
19500341,0
19501131,0
19504064,0
19504627,0
19504698,5000
19504970,0
19505476,17333
19507121,0
19508743,0
19509323,5978
19512599,8710
19512954,0
19513403,0
19513615,0
19514768,0
19520958,0
19520968,16757
19521096,2
19521143,0
19521725,0
19521857,0
19522089,0
19524090,10000
19524101,10000
19524934,6563
19525847,10000
19527135,0
19527242,0
19527362,32566
19528708,0
19529382,11759
19530323,243473
19530974,0
19531194,18571
19531417,0
19532216,0
19532261,0
19532271,0
19532580,0
19532736,0
19535559,0
19535786,0
19538315,3257
19539138,0
19539395,74291
19539987,0
19541487,0
19541624,0
19542305,35794
19543100,0
19545230,0
19545753,0
19546931,0
19548413,0
19551168,0
19551178,0
19551315,0
19551974,6643
19551977,6643
19554539,6643
19554542,23637
19554597,0
19555232,0
19555655,4839
19557134,0
19559509,0
19560470,0
19560860,0
19560861,0
19560870,0
19560876,0
19561105,0
19561664,0
19563043,0
19564023,0
19564978,16733
19564996,14285
19565310,0
19570188,0
19571196,3691
19572106,0
19572536,18000
19572738,0
19572914,28886
19572943,5357
19573712,0
19574216,21429
19575172,20000
19577093,10000
19577730,12293
19577926,0
19577973,0
19578868,0
19581103,10000
19581890,22159
19584104,0
19584263,0
19584355,0
19584619,0
19585076,0
19585495,0
19585792,22222
19588511,7543
19588817,25000
19589853,0
19590470,10715
19590803,0
19594523,0
19595660,0
19595979,0
19596763,21428
19598683,0
19599598,0
19600227,10000
19600869,48214
19602011,0
19602304,15323
19602437,0
19602568,0
19603253,28571
19603647,38432
19604114,0
19604603,0
19604733,0
19604872,11640
19605031,12960
19605525,0
19606940,0
19607027,0
19608142,0
19608528,22222
19610476,0
19610622,933
19610630,0
19612184,17217
19614557,0
19615621,0
19616370,0
19616467,4822
19616544,13594
19616770,0
19617969,0
19618865,0
19619522,18000
19619691,0
19622048,19654
19623157,0
19623596,157493
19623749,4
19623784,0
19623789,29032
19623971,0
19624124,0
19624786,9678
19624792,0
19625059,6643
19626284,4500
19626800,0
19627212,0
19627835,0
19628324,0
19630811,7030
19630894,27373
19630962,23684
19631218,0
19632008,0
19633077,0
19633397,0
19633838,0
19634849,0
19635333,5571
19637498,0
19637791,90000
19638340,0
19638539,0
19639453,0
19640334,2104
19641921,0
19641993,12000
19642005,11112
19643150,0
19643812,9678
19643846,6643
19643871,6643
19644031,22346
19644271,0
19645519,0
19645799,0
19647655,0
19648073,36429
19649131,0
19650098,0
19650593,0
19651839,0
19653008,0
19653026,14516
19653600,19136
19653898,0
19654021,0
19654519,0
19654757,6643
19655089,0
19655528,6643
19655918,0
19656180,0
19656743,11073
19657934,17764
19658779,17056
19660139,0
19661148,0
19661675,0
19661836,0
19662283,0
19662632,0
19663274,0
19665732,0
19667724,0
19668935,0
19669027,0
19669068,0
19669709,0
19670026,0
19670278,8966
19671620,10000
19671673,0
19672785,0
19673017,0
19673542,12857
19675614,0
19676533,0
19677754,5
19679017,0
19679656,0
19679719,0
19679735,0
19679991,16761
19680153,0
19680973,8000
19681611,0
19682109,0
19682135,9677
19682759,15517
19683777,10715
19683949,0
19684955,0
19684958,0
19684963,0
19685883,0
19685885,0
19685887,0
19686297,10714
19686305,0
19686394,0
19687973,8571
19688106,17010
19688447,0
19689076,0
19689467,0
19689687,0
19690274,1
19690275,6
19690654,5
19690680,1
19690788,3
19690908,0
19690914,0
19690918,0
19690930,3986
19691633,9
19691649,7
19692028,0
19692823,0
19693060,0
19693145,0
19693184,0
19693363,0
19693535,0
19693783,0
19694149,0
19695068,30000
19695809,0
19695993,0
19696933,6285
19697461,0
19697761,2177
19697789,19543
19698761,0
19698886,0
19700133,0
19700141,0
19700452,27273
19703228,0
19703344,0
19703724,0
19703745,0
19706442,0
19706800,0
19706903,0
19707055,17829
19707573,0
19707702,8000
19707779,15413
19708573,20000
19708873,0
19708948,0
19709688,0
19710053,0
19710480,7043
19713029,0
19714649,0
19714655,0
19714871,0
19715906,0
19717888,14400
19718248,7700
19719371,0
19720626,29167
19720673,0
19720692,0
19721339,0
19721694,0
19721818,0
19722729,0
19722742,16071
19722761,0
19723041,0
19723355,28383
19723386,0
19723553,0
19725528,0
19727706,0
19727737,0
19728117,14678
19728319,0
19728517,0
19728521,0
19730479,0
19733664,30000
19733756,0
19734028,0
19737922,7715
19739521,0
19739740,26129
19740094,0
19740632,0
19742475,0
19742489,0
19743060,0
19743337,0
19747211,14516
19749131,0
19749329,0
19749493,9678
19750377,10080
19750433,5536
19750683,0
19750925,19354
19751810,0
19752053,0
19752415,0
19752985,0
19753423,0
19753716,0
19753960,0
19754094,0
19754577,0
19756569,61176
19756582,0
19756664,70000
19756702,0
19757594,0
19757682,6643
19757893,0
19760932,0
19761851,0
19763422,26060
19763546,0
19764014,17345
19765091,0
19765184,0
19766511,0
19766673,0
19767004,5000
19767522,159418
19769218,45909
19769318,0
19769342,0
19770054,10071
19771029,0
19772086,12248
19772222,33965
19772986,0
19773640,20413
19773988,0
19774064,0
19774095,0
19774214,0
19774306,0
19775325,19354
19777720,64285
19777981,0
19779700,0
19779967,0
19780159,0
19780221,0
19782717,0
19782758,0
19782771,0
19785577,0
19785674,0
19785733,0
19786481,0
19786589,0
19786834,0
19787494,23516
19788668,40909
19789233,0
19790844,0
19791237,54672
19791350,0
19791581,0
19791691,0
19792509,0
19792610,0
19793216,0
19793616,18000
19794758,0
19795409,0
19795450,5429
19795515,1550
19795531,0
19795987,7714
19796241,0
19797450,0
19797726,4108
19799229,500
19799696,0
19799742,1300
19800208,0
19800468,0
19800818,18750
19801019,12857
19801898,0
19802457,0
19802916,0
19803068,5113
19803325,0
19803375,0
19803560,0
19804369,0
19804441,0
19805037,0
19805238,26820
19805492,0
19806272,0
19806424,0
19807885,15036
19807897,20000
19809075,14190
19809167,0
19812172,0
19812840,0
19812976,0
19813345,63543
19813492,40129
19813781,30928
19816765,0
19817683,0
19817728,0
19818193,0
19818417,0
19819659,0
19821845,0
19822144,0
19823624,0
19824240,14000
19824370,0
19824729,0
19825226,0
